Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub-Category,Region,State,City,Sales,Profit,Quantity,Discount,Ship Mode,Salesperson,Payment Method
ORD-105634,02-15-2023,02/17/2023,LW-81066, Lindsey Walker,Consumer,OFF-SU-5341,Xerox Ergonomic Supplie,Office Supplies,Supplies,Central,Texas,Dallas,$809.12,102.55,5,0.2, Standard Class,Katherine Stark,Cash
ORD-107379,2024-07-11,07-11-2024,PC-42087,Philip Cannon,CONSUMER,OFF-ST-7521,Boston Wireless Storage,office supplies,Storage,west,Washington,Seattle,$432.38,136.43,2,0.1,SAME DAY,N/A, Bank Transfer
ORD-108118,2022-09-06,,TR-62098,Todd Rosales MD,home office,OFF-LA-7955,Acme Executive Label,Office Supplies ,Labels ,Central,Ohio,Columbus,164.75,-10.31,1,0.2,Same Day,Connie Turner,Gift Card
ORD-108431,2025-02-21,02-25-2025,MC-30517,Meghan Cisneros,Consumer,TEC-PH-1550,HP Heavy-Duty Phone,Technology,Phones,South,Florida,Miami,"$18,552.82",,11,0.0,Same Day,Amber Yang,Credit Card
ORD-112206,"Sep 01, 2022",2019-06-15,AH-71644,Allison Hickman, Consumer,TEC-PH-1550,HP Heavy-Duty Phone, Technology,Phones, East,New Jersey,jersey city,11806.3,2773.2,10,0.3,First Class,Michael Morrison,Debit  Card
ORD-110592,28/03/2023,"Apr 03, 2023",DF-31579,NULL,Corporate,OFF-SU-7642,Xerox Standard Supplie,Office Supplies ,Supplies,South,Georgia,SAVANNAH,1333.02,385.13,6,0.0,Standard Class,Amber Yang,PayPal
ORD-109684,01/01/2024,"Jan 02, 2024",JD-72216,Johnathan Davis,Corporate,TEC-CO-2900,HP Adjustable Computer, Technology,Computers,,Texas,Houston,"$6,119.60",987.99,4,0.0,Second Class,Jennifer Hernandez,Cash
ORD-106511,2022-01-20,2022-01-23,RM-92213,,Consumer,OFF-ST-2943,Newell Wireless Storage,Office Supplies,Storage,East,New Jersey,Jersey City,266.3,79.74,4,0.5,Same Day,Kristin Mendoza,Debit Card
ORD-112261,01/05/2023,N/A,CM-65069,Cynthia Morris ,CORPORATE,TEC-CO-6554,Lenovo Adjustable Copier,TECHNOLOGY,Copiers, West,California,San Francisco,12505.8,3543.35,10,0.0,Standard Class,Samuel Turner,Cash
ORD-103239,02/06/2023,06-08-2023,ML-64040,NULL,Consumer,FUR-CH-5456, Sauder Adjustable Chair,FURNITURE,Chairs,East,New York,New York City,"1,471.53",143.33,6,0.5,SAME DAY,Katherine Stark,bank transfer
ORD-106905,09-26-2025,"Sep 30, 2025",CR-19171,Cynthia Rowe,Home Office,FUR-BO-5295,Novimex Pro Bookcase,Furniture, Bookcases,SOUTH,Florida,Orlando,"$3,799.04",961.85,10,0.3,Standard Class,Kristen Rowe ,CREDIT CARD
ORD-107395,12/30/2023,01-02-2024,JF-19116,james ferrell,Consumer ,FUR-FU-4050,Novimex Compact Furnishing,Furniture , Furnishings,east,Pennsylvania,Pittsburgh,88.6,-11.34,2,0.15,First Class,Lori Simmons,Bank Transfer
ORD-101844,06/10/2022,"Oct 12, 2022",WB-50687,William Barrett,consumer,OFF-EN-8348,Xerox Adjustable Envelope,Office Supplies,Envelopes,West,CALIFORNIA,San Francisco,428.22,131.64,9,0.5, Same Day,Jennifer Hernandez,Bank Transfer
ORD-100874,"Feb 25, 2024",2024-02-26,JR-21114,Jeremy Reed,Corporate,TEC-AC-2337,Canon Adjustable Accessorie,Tech,Accessories,Central ,Texas,austin,107.89,-2.58,2,0.4, First Class, Kyle Chambers,Gift  Card
ORD-109328,2025-03-07,"Mar 11, 2025",DL-98389,David Lopez,Home Office ,TEC-AC-6286,Logitech Standard Accessorie,Technology,Accessories,WEST,Oregon,eugene,"$1,737.51",487.38,3,0.0,Same Day,Zachary Mendoza,Debit  Card
ORD-111035,2023-02-01,02/01/2023,RS-69829,Richard Smith,Consumer ,TEC-AC-1725,Logitech Classic Accessorie,Technology ,Accessories,Central,Illinois,Chicago,"$1,295.74",-127.04,1,0.2,Same Day,Joseph Howard,Bank Transfer
ORD-112403,06-01-2022,,JK-81118,Johnny Khan,Corporate,FUR-FU-2044,Sauder Pro Furnishing,Furniture,Furnishings, West,Oregon,Portland,429.59,-8.06,1,0.15,First Class,Amber Yang,Debit Card
ORD-110569,03-30-2024,04-06-2024,PR-65296,Patricia Rodriguez,Consumer,TEC-MA-6370,Apple Premium Machine ,TECHNOLOGY,Machines, West,California,Los Angeles,16053.0,2966.49,9,0.0,First Class,Larry Harris,Credit Card
ORD-105821,"Sep 05, 2023","Sep 09, 2023",SB-69429,Sherri Baker ,Home Office,TEC-CO-3999,Dell Executive Computer,Technology,Computers,Central,Illinois,Springfield,$555.86,31.57,3,0.5,Standard Class,Kyle Chambers,Gift Card
ORD-103025,2025-08-31,06/09/2025,SM-42007,Shelley Miller,Home Office,OFF-PA-7807,Xerox Wireless Paper,Office Supplies,Paper,west,CALIFORNIA,San Francisco,1086.16,,10,0.2,standard class,Zachary Mendoza,Debit Card
ORD-102028,08-25-2024,08/29/2024,RB-59808,Rachel Bradley,Corporate,TEC-CO-5775,epson wireless computer,Technology,Computers, East,New York,Buffalo,"10,809.28",-225.53,8,0.15,First Class,Joseph Howard,Credit Card
ORD-104514,21/12/2025,"Dec 26, 2025",ZH-48427,ZACHARY HICKS,HOME OFFICE,TEC-PH-8790,Canon Premium Phone,Technology ,Phones,Central,Texas,Houston,10403.59,191.17,9,0.5,SECOND CLASS,Tammy Boone,Debit Card
ORD-101798,"Feb 25, 2024",01/03/2024,MT-51704,Melissa Taylor,Home Office ,TEC-MA-6053,Lenovo Portable Machine,Technology,Machines,south,Florida,Miami ,"$1,000.25",75.85,2,0.5,First Class,Tammy Boone,Credit Card
ORD-111524,23/01/2024,2024-01-24,RS-35042,Robin Santiago,Consumer ,OFF-ST-4898,Avery Wireless Storage,Offce Supplies,Storage,South, Florida,Miami,$474.67,-34.44,10,0.3,First Class,Robert Jackson, Credit Card
ORD-102491,"Oct 19, 2024",23/10/2024,LD-14117,LARRY DIXON,corporate,TEC-MA-8951,Logitech Heavy-Duty Machine,Technology,Machines,South,florida,Orlando ,8055.0,1744.09,6,0.4,first class,Renee Melendez,PayPal
ORD-104886,"Apr 13, 2023",NULL,NB-93579,Natalie Bautista,Corporate,OFF-AR-4394,Avery Portable Art,Office Supplies,Art,West,California,San Francisco,$460.31,-42.03,11,0.3,Frist Class,Jennifer Hernandez,Credit Card
ORD-102887,06/18/2023,"Dec 15, 2020",AH-55508,Ashley Hicks,Home Office,TEC-PH-4839,Epson Ergonomic Phone,Technology,Phones,South,Georgia,Savannah,"$5,672.64",-308.05,3,0.0,Second Class,LARRY HARRIS,Cash
ORD-112550,2024-02-12,"Feb 17, 2024",JM-89997,Jeffrey Mills,Home Office,OFF-PA-7937,Newell Classic Paper,Office Supplies,Paper, South,Georiga,Savannah,235.8,32.48,3,0.0,Frist Class,Larry Harris, PayPal
ORD-110322,07-15-2025,19/07/2025,BB-92149,Brett Burns,Consumer,FUR-FU-5927,Bush Premium Furnishing,Furnture,FURNISHINGS, West,California,Los Angeles,621.99,-53.23,1,0.2, Standard Class,Suzanne Wood,Gift Card
ORD-110982,28/01/2022,31/01/2022,RD-80010,Ruben Dunn,Consumer,TEC-CO-4022,Canon Adjustable Copier,Technology,Copiers,West ,oregon,Eugene,2970.2,621.45,3,0.4, Second Class,Felicia Krueger,Bank Transfer
ORD-109876,10/10/2023,"Oct 15, 2023",TM-42092,Tanner Mitchell DDS,Corporate,TEC-CO-4267,Lenovo Classic Copier,Technology,Copiers,East,New Jersey,Jersey City,-8056.10,1018.24,11,0.0,Same Day,Joseph Howard,Credit Card
ORD-101243,12/24/2023,2023-12-29,JC-59674,Jake Campbell,CORPORATE,OFF-BI-4196,Fellowes Standard Binder,Office Supplies,Binders,West ,California,San Francisco ,$611.28,-67.52,8,0.4,Second Class, Ryan Landry,Credit  Card
ORD-108748,02-10-2025,2025-02-12,TM-42092,Tanner Mitchell DDS,Corporate,TEC-CO-7483,Dell Deluxe Computer,Technology,Computers,Central,Texas,AUSTIN,4674.2,859.74,3,0.0,Second Class,Lori Simmons,Debit Card
ORD-110122,"Jan 09, 2023",01-09-2023,BH-10282,Brenda Hall,Corporate,FUR-FU-4050,Novimex Compact Furnishing,Furniture,furnishings,East,Pennsylvania,Pittsburgh,364.8,-5.29,7,0.0,First Class,Robert Jackson,Debit Card
ORD-107191,"Jun 14, 2024",16/06/2024,KE-22217,Kim Erickson,Consumer,OFF-SU-7698,Avery Compact Supplie,Office Supplies,Supplies,Central,Texus,Austin,902.16,226.71,8,0.3,Standard Class,Travis Hobbs,PayPal
ORD-104450,09-14-2023,09/17/2023,VK-72616,Veronica King,consumer,OFF-AR-6161,Xerox Compact Art,Office Supplies,Art,Central,Ohio,Columbus,833.24,69.27,5,0.2,Same Day,Samuel Turner,Bank Transfer
ORD-102404,23/04/2025,30/04/2025,JC-25713,Joshua Cooke,Home Office ,TEC-AC-3079,Logitech Wireless Accessorie,Technology,Accessories,East,New Jersey,Newark ,19675.6,-2345.51,10,0.1,First Class, Tammy Boone,DEBIT CARD
ORD-101735,03-19-2022,03/19/2022,MM-73904,Michael Mitchell, Consumer,OFF-BI-4196,Fellowes Standard Binder,Offce Supplies,Binders,CENTRAL, Ohio, Columbus,1528.2,389.34,12,0.0,Standard Class,Emma Butler,Bank Transfer
ORD-103855,"Aug 01, 2025","Aug 06, 2025",EF-58520,Elizabeth Fowler,Corporate,OFF-PA-2108,Boston Wireless Paper ,Office Supplies,Paper , South,FLORIDA,Miami,"1,655.05",-90.88,12,0.3,Second Class,Larry Harris,Debit Card
ORD-109494,06-20-2023,06-21-2023,CT-84607,Curtis Taylor,Corporate,OFF-LA-7825,NEWELL PREMIUM LABEL,Office Supplies,Labels,West,Oregon,Portland,"1,134.60",196.13,6,0.15,Standard Class,Larry Harris,Debit  Card
ORD-108729,19/11/2025,11/23/2025,YB-67154,Yvonne Burns,Consumer,FUR-TA-9625,Bush Premium Table,Furniture,Tables,West,Washington,Spokane,$257.08,76.31,2,0.5,First Class,Connie Turner, Credit Card
ORD-107002,11/25/2025,11/28/2025,CM-65069,Cynthia Morris,Corporate ,TEC-MA-6053,Lenovo Portable Machine,Technology,Machines,Central, Ohio,Cleveland ,5601.4,281.45,8,0.3,Second Class,Travis Hobbs, Gift Card
ORD-100917,"Feb 03, 2022",06/02/2022,MK-51114,Mrs. Kristen Reyes,corporate,OFF-ST-5873,Acme Classic Storage,Offce Supplies,Storage, Central,Illinois,Springfield,$910.87,74.37,6,0.1, Same Day,Amber Yang,Cash 
ORD-111903,02/28/2024,02-29-2024,AE-31178,NULL,home office,TEC-CO-9796,Apple Wireless Copier,Technology,Copiers,West , Oregon,Eugene,"2,745.26",783.08,2,0.4,STANDARD CLASS,Emma Butler,debit card
ORD-101042,"May 16, 2022","May 17, 2022",LA-78522,Lawrence Adkins,Corporate ,TEC-CO-6629,Apple Deluxe Copier,Technology,Copiers,West,Washington,Spokane,6670.7,1985.18,3,0.1,Same Day,Amber Yang,
ORD-104020,07/01/2024,"Jan 09, 2024",AO-13201,Amber Obrien,CONSUMER,FUR-FU-2041,DMI Executive Furnishing,Furniture,Furnishings, East,new jersey,Jersey City,359.7,38.48,1,0.2,Second Class,Kristin Mendoza,DEBIT CARD
ORD-111044,"Feb 20, 2025",2025-02-20,NM-47930,NATHAN MALDONADO,Consumer,OFF-LA-4683,Avery Compact Label,Office Supplies,Labels, South,Georgia,Savannah,"1,142.66",45.48,11,0.1,standard class,Katherine Stark,Bank Transfer
ORD-105491,10/08/2022,08/11/2022,TD-95909,NULL,Corporate,FUR-BO-9998,Global Pro Bookcase,Furnture,Bookcases,East, New Jersey, Jersey City,3300.04,587.14,8,0.5,Standrad Class,James Webster,paypal
ORD-111789,2023-09-13,09-14-2023,RM-40495,Ryan Munoz,Home Office,OFF-BI-3129, Xerox Standard Binder,Office Supplies,Binders,East,New York,New York City,237.0,28.94,9,0.1,First Class,Zachary Mendoza,Bank Transfer
ORD-103440,14/01/2022,01/16/2022,JK-19681,Janet Kane DVM,Corporate,OFF-FA-5176,Fellowes Wireless Fastener,Office Supplies,Fasteners,Central,OHIO,Columbus,969.78,30.04,7,0.4,Same day ,Larry Harris,PayPal
ORD-110244,09-14-2024,2024-09-14,JA-83563,Jamie Arnold,CONSUMER,FUR-FU-5927,Bush Premium Furnishing,Furniture,Furnishings,East,new jersey,Jersey City,"$1,399.48",398.02,3,0.4,FIRST CLASS,Connie Turner,
ORD-111023,12/29/2023,01/01/2024,LH-63545,Lawrence Harrington,Corporate,OFF-ST-7521,Boston Wireless Storage,Office Supplies,Storage,West,Oregon,Eugene,2882.5,436.44,12,0.0, Same Day,Kristin Mendoza,NULL
ORD-107706,14/01/2024,2024-01-21,KW-65057,Kathleen Webster,Corporate,TEC-CO-5775,Epson Wireless Computer,Tech,Computers,west,WASHINGTON,Seattle,6358.4,-871.13,4,0.0,Standard Class, William Harrison,gift card
ORD-104791,27/01/2022,NULL,LH-63545,Lawrence Harrington,Corporate,OFF-AR-8037,Fellowes Heavy-Duty Art,Office Supplies,Art,Central,Ohio,Columbus,339.39,39.02,8,0.2,Standard Class,Michael Morrison, PayPal
ORD-106188,2025-10-01,10-02-2025,AG-63523,Anthony Gonzales,Corporate,FUR-FU-6236,Hon Classic Furnishing, Furniture,Furnishings,Central ,Illinois,Springfield,$307.17,-39.6,1,0.5,same day,Kristen Rowe,Gift  Card
ORD-103206,2022-04-29,05-01-2022,SF-92544,Sara Fuller,Home Office,FUR-BO-2083,Global Heavy-Duty Bookcase,furniture,Bookcases,east,Pennsylvania,Pittsburgh,1073.62,230.36,7,0.5,Standard Class,Larry Harris,PayPal
ORD-101330,08-04-2024,"Aug 04, 2024",GD-22280,Gabrielle Davis,Consumer,OFF-LA-7955,Acme Executive Label,Offce Supplies,Labels,West,Oregon,Eugene,1853.46,-201.1,9,0.0,first class, William Harrison,Pay Pal
ORD-106959,2025-12-22,"Dec 23, 2025",AR-67433,Allen Rosales,Home Office,TEC-MA-2526,Apple Pro Machine,Tech,Machines,South,florida,Miami,"$2,950.22",721.58,3,0.15,First Class,Maria Henry,PAYPAL
ORD-100578,06/11/2024,06/16/2024,SB-49139,Sharon Boyd,Corporate,OFF-FA-9037,Xerox Ergonomic Fastener,Office Supplies,Fasteners,South,Florda,Miami,303.8,0.76,4,0.15,SECOND CLASS,Lori Simmons, PayPal
ORD-101008,2022-02-24,02/26/2022,DK-41300,Dwayne Klein,HOME OFFICE,FUR-BO-1862,Hon Portable Bookcase,furniture,Bookcases,Central,Texus,Houston,466.18,-462.91,4,0.4,Second Class,Katherine Stark ,Gift Card
ORD-108873,25/01/2022,"Jan 27, 2022",MJ-32962,michelle jacobs,Corporate,TEC-CO-5923,Canon Adjustable Computer,Technology ,Computers,West,California,Los Angeles,"$14,006.60",-1234.04,10,0.0,Secnod Class,Zachary Mendoza,BANK TRANSFER
ORD-106400,"Apr 01, 2025",04-07-2025,CM-51904,Colton Martinez,Home Office,OFF-AR-8037,FELLOWES HEAVY-DUTY ART,Office Supplies,Art,South,florida,Miami,$540.91,8.88,12,0.15,Same Day,Emma Butler,Bank Transfer
ORD-104374,04/18/2022,04/22/2022,MM-80697,Matthew Mcmillan,Home Office,OFF-LA-7825,Newell Premium Label ,Office Supplies,Labels,West,California,San Diego,"$1,223.59",-21.37,11,0.5, Second Class,Travis Hobbs, Debit Card
ORD-108056,2025-10-05,10/07/2025,SR-16582,Shannon Ramsey,home office,TEC-MA-8060,Apple Executive Machine,Technology,Machines,West,OREGON,Eugene,"$7,434.79",-693.23,11,0.0,standard class,William Harrison,Bank Transfer
ORD-102736,2024-12-17,12-21-2024,LA-36071,Lisa Archer,Consumer,TEC-CO-4022,Canon Adjustable Copier,TECHNOLOGY,Copiers,Central,Ohio,Cleveland,11220.8,2697.11,8,0.15,First Class,Kyle Chambers,Gift Card
ORD-101224,17/01/2023,"Jan 24, 2023",GW-89806,Gary Wells,Consumer,OFF-PA-1502,3M Pro Paper,Office Supplies ,Paper,west,California,San Francisco,857.7,254.57,10,0.1,second class,Zachary Mendoza,Gift Card
ORD-111271,07-16-2022,"Jul 19, 2022",TB-42662,Tracy Ballard ,Consumer ,OFF-SU-5341,Xerox Ergonomic Supplie,Office Supplies,Supplies,Central ,Texas,Austin,323.6,10.23,2,0.2,Second Class,Pamela Gutierrez,
ORD-102710,03-18-2023,25/03/2023,MM-15778,Melissa Martinez,Consumer,OFF-BI-9498,Newell Standard Binder,office supplies,Binders,East,New York,New York City,1329.8,75.27,8,0.0,First Class,Samuel Turner, Gift Card
ORD-101227,"Mar 22, 2024",03/23/2024,MP-18675,Mark Perez,Consumer,OFF-ST-3298,Fellowes Compact Storage,Office Supplies,Storage,WEST,Oregon,portland,653.56,-32.58,7,0.4,SECOND CLASS,Felicia Krueger,gift card
ORD-100231,21/10/2025,27/10/2025,JM-82544,Jeremy Mitchell,Home Office,OFF-SU-9719,Avery Deluxe Supplie,OFFICE SUPPLIES,Supplies,West,oregon,Portland,226.61,-17.99,2,0.15,second class,Justin Walker,PayPal
ORD-103558,02-18-2023,"Feb 22, 2023",MP-18675,Mark Perez,Consumer,OFF-LA-7070,Avery Pro Label,office supplies,Labels,West,California,Los Angeles,666.16,133.76,11,0.0,Same Day,Kristin Mendoza,Credit Card
ORD-104237,04/04/2025,07/04/2025,JR-78146,Joshua Reed,Home Office,OFF-PA-4974,Newell Ergonomic Paper,Office Supplies,Paper,West ,WASHINGTON,Seattle,541.9,156.39,9,0.4,Same Day,James Webster,Gift  Card
ORD-100429,"Jan 22, 2023",28/01/2023,AK-42018,Angelica Keith,Corporate,FUR-TA-6374,Global Deluxe Table,Furniture,Tables,East,Pennsylvania,Pittsburgh,"$6,947.81",1571.81,12,0.3,first class,RENEE MELENDEZ,Gift Card
ORD-109893,2024-10-19,"Oct 25, 2024",SW-75836,Sherry Woods,Home Office,OFF-ST-4898,Avery Wireless Storage,Office Supplies,Storage, East,Pennsylvania, Philadelphia,$203.43,23.74,6,0.5,Second Class,Maria Henry,Credit Card 
ORD-111537,05/11/2022,05-16-2022,TC-29410,Theresa Clark,Corporate,OFF-PA-6427,Fellowes Adjustable Paper,Offce Supplies,Paper,Central,OHIO,Columbus,89.77,-2.58,7,0.5,First Class,William David DDS,Cash
ORD-103606,"May 27, 2024",31/05/2024,CR-69598,Courtney Rodriguez,Corporate,TEC-CO-7108,Logitech Wireless Copier,TECHNOLOGY,COPIERS,Central,Illinois,Springfield,"3,530.84",328.55,6,0.4,same day,Maria Brown ,Bank Transfer
ORD-100906,01/07/2024,"Jan 13, 2024",GP-88139,gregory ponce,home office,TEC-MA-7786,Dell Classic Machine,Technology,Machines,East,New York,Buffalo,290.2,-6.54,2,0.3,SAME DAY,Emma Butler,Gift Card
ORD-101933,10-24-2023,2023-10-27,CW-66450,Colleen Wright,Consumer,FUR-BO-3390,SAUDER ERGONOMIC BOOKCASE,Furniture,Bookcases,SOUTH,Florida,Tampa,679.75,117.32,12,0.4,standard class,Robert Jackson ,cash
ORD-102494,07/29/2022,08/05/2022,ST-81810,Susan Turner,Corporate,TEC-PH-8039,Epson Premium Phone,Tech,Phones,Central,Texas,Dallas,7481.34,-820.07,6,0.0,standard class,samuel turner,GIFT CARD
ORD-107209,28/12/2023,01/01/2024,JT-46517,N/A,Consumer,OFF-FA-4261,Acme Standard Fastener,OFFICE SUPPLIES,Fasteners,East,New Jersy,Newark,23.96,4.29,2,0.0,Standard Class ,Renee Melendez,Debit Card
ORD-110370,06-09-2022,"Jun 10, 2022",TD-23356,Tamara Davis,Home Office ,FUR-FU-2745,Sauder Wireless Furnishing,Furniture,Furnishings,West,Washingtion,Seattle,$427.36,-26.99,4,0.1,Same Day,Robert Jackson ,Bank Transfer
ORD-103145,07/12/2023,2023-07-15,AO-87832,Austin Osborne,Corporate,FUR-BO-5186,Bush Standard Bookcase,Furniture ,Bookcases,Central, Illinois,Chicago,-2080.20,721.4,12,0.4,Standard Class,Travis Hobbs,DEBIT CARD
ORD-106568,2024-06-28,"Jun 30, 2024",PB-47056,Phillip Berry,Home Office,FUR-CH-4804,Novimex Heavy-Duty Chair,Furniture,Chairs,West, California,San Diego,"$1,700.78",-245.18,4,0.15,Frist Class,Maria Henry,PayPal
ORD-111948,25/10/2024,31/10/2024,AV-44814,Angela Vaughn, Corporate,OFF-EN-6222,Acme Portable Envelope,Office Supplies,envelopes,Central,ILLINOIS,Chicago,$389.49,,6,0.15,Standard Class,Zachary Mendoza,Cash 
ORD-109635,2023-09-25,"Oct 01, 2023",KO-60328,Kevin Oconnor,corporate,OFF-EN-7636,Xerox Executive Envelope,Office Supplies,Envelopes,West,OREGON,Portland,702.5,12.4,7,0.5,Standrad Class,KRISTIN MENDOZA,Debit Card
ORD-105002,03-12-2022,2022-03-19,WE-68529,William Evans,Home Office,TEC-MA-7438, Samsung Standard Machine,technology,Machines,West,California,LOS ANGELES,"20,388.61",1576.27,11,0.0,Standard Class,Amber Yang,Bank Transfer
ORD-109317,"Oct 28, 2024",01/11/2024,DM-71605,Dr. Michael Evans,corporate,TEC-MA-8951,Logitech Heavy-Duty Machine,TECHNOLOGY,Machines,West,WASHINGTON,Spokane,4698.75,,3,0.3,Standard Class ,Larry Harris,Credit Card
ORD-109514,2022-07-21,2022-07-27,PD-57419,,home office,OFF-BI-4196,Fellowes Standard Binder,Office Supplies,Binders,West,California,San Diego,802.30,-105.52,9,0.3,Standard Class,Michael Morrison,bank transfer
ORD-102175,26/11/2025,11/29/2025,SA-26828,Sandra Aguilar, Home Office,FUR-BO-9998,Global Pro Bookcase,Furniture ,Bookcases,east,new jersey,Jersey City,"4,125.05",1260.79,5,0.0,Secnod Class,Larry Harris, Debit Card
ORD-111228,"Mar 15, 2022","Mar 18, 2022",PL-14067,Paul Lewis,Consumer,FUR-CH-2524,Sauder Portable Chair,Furniture,Chairs,Central,Texus,Austin,"$3,984.19",783.55,9,0.2,first class,Kristin Mendoza,GIFT CARD
ORD-112108,02-16-2025,N/A,SS-91351,Susan Serrano,Home Office,FUR-BO-9508,Bevis Ergonomic Bookcase,Furnture,Bookcases, South,Georgia,Atlanta,"$4,763.11",169.88,11,0.0,Standard Class,Zachary Mendoza,PayPal
ORD-107560,"Nov 14, 2025","Nov 17, 2025",AH-93227,Anthony Humphrey,Consumer,FUR-TA-6374,global deluxe table,Furniture,Tables,East, New York,New York City,827.1,-75.9,1,0.0,Secnod Class,Maria Brown,Credit Card
ORD-111335,2022-04-15,19/04/2022,DM-40161,DIANA MAY,Home Office ,TEC-MA-6370,APPLE PREMIUM MACHINE,Technology ,Machines,Central ,ohio,Columbus ,16053.03,5118.42,10,0.1,First Class,William David DDS,CREDIT CARD
ORD-110523,09/24/2025,09/29/2025,DM-14207,Danny Morgan,Corporate,TEC-PH-3390,Canon Pro Phone,Tech,Phones,SOUTH,florida,Tampa,3480.5,1210.79,5,0.5,Second Class,Felicia Krueger,PayPal
ORD-108304,04/18/2022,04-20-2022,RB-59808,Rachel Bradley,corporate,OFF-EN-6222,Acme Portable Envelope,Office Supplies,Envelopes,Central,Texas,Houston,$267.30,74.38,7,0.5,same day,Maria Henry, Bank Transfer
ORD-109587,06-02-2023,09/06/2023,NG-73532,Nicole Gonzalez,Consumer,OFF-FA-8218,Newell Heavy-Duty Fastener,Office Supplies,Fasteners,Central ,Texas,Austin,739.75,NULL,9,0.15, First Class,James Webster,GIFT CARD
ORD-106657,02-15-2024,17/02/2024,MW-86503,Michael Wang,Home Office,FUR-FU-6236,Hon Classic Furnishing,Furniture,Furnishings,CENTRAL,illinois,Chicago,7372.1,356.1,12,0.0,Second Class,Lori Simmons,Credit  Card
ORD-105269,2025-08-04,08/07/2025,MM-65519,Mary Marshall,Corporate,TEC-PH-4839,Epson Ergonomic Phone,Technology,Phones, Central,Ohio,Cleveland,"$13,614.34",NULL,8,0.1,Same day , Kyle Chambers,Bank Transfer
ORD-112315,12-04-2022,12/08/2022,ER-44816,Emma Reed,Consumer ,OFF-LA-6404, 3M Premium Label,office supplies,Labels,South ,Florida,Tampa,302.11,-25.67,6,0.2,Frist Class,Emma Butler,Cash
ORD-103015,11/04/2023,"Apr 18, 2023",JM-89997,Jeffrey Mills,Home Office,TEC-AC-2479,HP Classic Accessorie,TECHNOLOGY,Accessories,SOUTH,Georgia,SAVANNAH,6387.6,354.45,5,0.0,Secnod Class,Robert Jackson, Cash
ORD-110678,08/15/2024,"Aug 21, 2024",CS-30861,Charles Shah,Home Office,OFF-AR-5016,Newell Portable Art ,Office Supplies,Art,East,pennsylvania,Pittsburgh,$11.10,-1.32,2,0.3,First Class,Maria Henry,Gift Card
ORD-106229,02/17/2023,23/02/2023,LS-29769,Linda Smith,Consumer,TEC-PH-8790, Canon Premium Phone,Technology,Phones,East ,New Jersey,Jersey City,"$9,710.02",-1084.67,7,0.4,Second Class,Jennifer Hernandez,Pay Pal
ORD-108878,08-22-2024,"Aug 29, 2024",AG-21359,Antonio Garcia,corporate,OFF-BI-4196,Fellowes Standard Binder,Office Supplies,Binders,East,Pennsylvania,Pittsburgh,254.7,51.09,2,0.0,First Class,Maria Brown,
ORD-111209,10-25-2022,10/26/2022,EF-58520,Elizabeth Fowler,Corporate ,FUR-FU-3588,Hon Executive Furnishing,Furniture,Furnishings,South,Georgia,Savannah,1678.0,119.45,8,0.5,second class,Tammy Boone,Credit  Card
ORD-111048,03/19/2022,NULL,LH-95181,Lisa Hensley,Home Office,TEC-AC-8639,Dell Adjustable Accessorie,TECHNOLOGY,Accessories,West,WASHINGTON,Spokane,2732.88,-71.18,3,0.0, Same Day,Emma Butler,PayPal
ORD-110130,04-22-2022,2022-04-27,TC-26551,Taylor Carlson,HOME OFFICE,OFF-BI-7756,acme deluxe binder,OFFICE SUPPLIES,Binders,West,OREGON,Eugene,47.1,12.9,5,0.5,Standard Class,Emma Butler,Debit Card
